,start,end,title,service_category,start_org,end_org
263,나라장터 낙찰정보서비스,중소기업 인증정보 조회 서비스,모두입찰,공공행정,조달청,중소기업중앙회
264,나라장터 낙찰정보서비스,입찰공고정보,모두입찰,공공행정,조달청,조달청
265,나라장터 낙찰정보서비스,계약현황정보,모두입찰,공공행정,조달청,한국토지주택공사
266,나라장터 낙찰정보서비스,군수품조달정보 입찰공고서비스,모두입찰,공공행정,조달청,방위사업청
267,나라장터 낙찰정보서비스,군수품조달정보 코드조회서비스,모두입찰,공공행정,조달청,방위사업청
268,나라장터 낙찰정보서비스,군수품조달정보 입찰결과서비스,모두입찰,공공행정,조달청,방위사업청
269,나라장터 계약과정통합공개서비스,나라장터 업종 및 근거법규서비스,모두입찰,공공행정,조달청,조달청
270,나라장터 계약과정통합공개서비스,누리장터 민간입찰공고서비스,모두입찰,공공행정,조달청,조달청
271,나라장터 계약과정통합공개서비스,조달청 물품관리정보서비스,모두입찰,공공행정,조달청,조달청
272,나라장터 계약과정통합공개서비스,조달청 물품목록정보서비스,모두입찰,공공행정,조달청,조달청
273,나라장터 계약과정통합공개서비스,공공조달통계정보서비스,모두입찰,공공행정,조달청,조달청
274,나라장터 계약과정통합공개서비스,키스콘 건설업체정보 서비스,모두입찰,공공행정,조달청,국토교통부
275,나라장터 계약과정통합공개서비스,입찰정보 조회 서비스,모두입찰,공공행정,조달청,한국전력공사
276,나라장터 계약과정통합공개서비스,중소기업 인증정보 조회 서비스,모두입찰,공공행정,조달청,중소기업중앙회
277,나라장터 계약과정통합공개서비스,입찰공고정보,모두입찰,공공행정,조달청,조달청
278,나라장터 계약과정통합공개서비스,계약현황정보,모두입찰,공공행정,조달청,한국토지주택공사
279,나라장터 계약과정통합공개서비스,군수품조달정보 입찰공고서비스,모두입찰,공공행정,조달청,방위사업청
280,나라장터 계약과정통합공개서비스,군수품조달정보 코드조회서비스,모두입찰,공공행정,조달청,방위사업청
281,나라장터 계약과정통합공개서비스,군수품조달정보 입찰결과서비스,모두입찰,공공행정,조달청,방위사업청
282,나라장터 업종 및 근거법규서비스,누리장터 민간입찰공고서비스,모두입찰,공공행정,조달청,조달청
283,나라장터 업종 및 근거법규서비스,조달청 물품관리정보서비스,모두입찰,공공행정,조달청,조달청
284,나라장터 업종 및 근거법규서비스,조달청 물품목록정보서비스,모두입찰,공공행정,조달청,조달청
285,나라장터 업종 및 근거법규서비스,공공조달통계정보서비스,모두입찰,공공행정,조달청,조달청
286,나라장터 업종 및 근거법규서비스,키스콘 건설업체정보 서비스,모두입찰,공공행정,조달청,국토교통부
287,나라장터 업종 및 근거법규서비스,입찰정보 조회 서비스,모두입찰,공공행정,조달청,한국전력공사
288,나라장터 업종 및 근거법규서비스,중소기업 인증정보 조회 서비스,모두입찰,공공행정,조달청,중소기업중앙회
289,나라장터 업종 및 근거법규서비스,입찰공고정보,모두입찰,공공행정,조달청,조달청
290,나라장터 업종 및 근거법규서비스,계약현황정보,모두입찰,공공행정,조달청,한국토지주택공사
291,나라장터 업종 및 근거법규서비스,군수품조달정보 입찰공고서비스,모두입찰,공공행정,조달청,방위사업청
292,나라장터 업종 및 근거법규서비스,군수품조달정보 코드조회서비스,모두입찰,공공행정,조달청,방위사업청
293,나라장터 업종 및 근거법규서비스,군수품조달정보 입찰결과서비스,모두입찰,공공행정,조달청,방위사업청
294,누리장터 민간입찰공고서비스,조달청 물품관리정보서비스,모두입찰,공공행정,조달청,조달청
295,누리장터 민간입찰공고서비스,조달청 물품목록정보서비스,모두입찰,공공행정,조달청,조달청
296,누리장터 민간입찰공고서비스,공공조달통계정보서비스,모두입찰,공공행정,조달청,조달청
297,누리장터 민간입찰공고서비스,키스콘 건설업체정보 서비스,모두입찰,공공행정,조달청,국토교통부
298,누리장터 민간입찰공고서비스,입찰정보 조회 서비스,모두입찰,공공행정,조달청,한국전력공사
299,누리장터 민간입찰공고서비스,중소기업 인증정보 조회 서비스,모두입찰,공공행정,조달청,중소기업중앙회
300,누리장터 민간입찰공고서비스,입찰공고정보,모두입찰,공공행정,조달청,조달청
301,누리장터 민간입찰공고서비스,계약현황정보,모두입찰,공공행정,조달청,한국토지주택공사
302,누리장터 민간입찰공고서비스,군수품조달정보 입찰공고서비스,모두입찰,공공행정,조달청,방위사업청
303,누리장터 민간입찰공고서비스,군수품조달정보 코드조회서비스,모두입찰,공공행정,조달청,방위사업청
304,누리장터 민간입찰공고서비스,군수품조달정보 입찰결과서비스,모두입찰,공공행정,조달청,방위사업청
305,조달청 물품관리정보서비스,조달청 물품목록정보서비스,모두입찰,공공행정,조달청,조달청
306,조달청 물품관리정보서비스,공공조달통계정보서비스,모두입찰,공공행정,조달청,조달청
307,조달청 물품관리정보서비스,키스콘 건설업체정보 서비스,모두입찰,공공행정,조달청,국토교통부
308,조달청 물품관리정보서비스,입찰정보 조회 서비스,모두입찰,공공행정,조달청,한국전력공사
309,조달청 물품관리정보서비스,중소기업 인증정보 조회 서비스,모두입찰,공공행정,조달청,중소기업중앙회
310,조달청 물품관리정보서비스,입찰공고정보,모두입찰,공공행정,조달청,조달청
311,조달청 물품관리정보서비스,계약현황정보,모두입찰,공공행정,조달청,한국토지주택공사
312,조달청 물품관리정보서비스,군수품조달정보 입찰공고서비스,모두입찰,공공행정,조달청,방위사업청
313,조달청 물품관리정보서비스,군수품조달정보 코드조회서비스,모두입찰,공공행정,조달청,방위사업청
314,조달청 물품관리정보서비스,군수품조달정보 입찰결과서비스,모두입찰,공공행정,조달청,방위사업청
315,조달청 물품목록정보서비스,공공조달통계정보서비스,모두입찰,공공행정,조달청,조달청
316,조달청 물품목록정보서비스,키스콘 건설업체정보 서비스,모두입찰,공공행정,조달청,국토교통부
317,조달청 물품목록정보서비스,입찰정보 조회 서비스,모두입찰,공공행정,조달청,한국전력공사
318,조달청 물품목록정보서비스,중소기업 인증정보 조회 서비스,모두입찰,공공행정,조달청,중소기업중앙회
319,조달청 물품목록정보서비스,입찰공고정보,모두입찰,공공행정,조달청,조달청
320,조달청 물품목록정보서비스,계약현황정보,모두입찰,공공행정,조달청,한국토지주택공사
321,조달청 물품목록정보서비스,군수품조달정보 입찰공고서비스,모두입찰,공공행정,조달청,방위사업청
322,조달청 물품목록정보서비스,군수품조달정보 코드조회서비스,모두입찰,공공행정,조달청,방위사업청
323,조달청 물품목록정보서비스,군수품조달정보 입찰결과서비스,모두입찰,공공행정,조달청,방위사업청
324,공공조달통계정보서비스,키스콘 건설업체정보 서비스,모두입찰,공공행정,조달청,국토교통부
325,공공조달통계정보서비스,입찰정보 조회 서비스,모두입찰,공공행정,조달청,한국전력공사
326,공공조달통계정보서비스,중소기업 인증정보 조회 서비스,모두입찰,공공행정,조달청,중소기업중앙회
327,공공조달통계정보서비스,입찰공고정보,모두입찰,공공행정,조달청,조달청
328,공공조달통계정보서비스,계약현황정보,모두입찰,공공행정,조달청,한국토지주택공사
329,공공조달통계정보서비스,군수품조달정보 입찰공고서비스,모두입찰,공공행정,조달청,방위사업청
330,공공조달통계정보서비스,군수품조달정보 코드조회서비스,모두입찰,공공행정,조달청,방위사업청
331,공공조달통계정보서비스,군수품조달정보 입찰결과서비스,모두입찰,공공행정,조달청,방위사업청
332,키스콘 건설업체정보 서비스,입찰정보 조회 서비스,모두입찰,공공행정,국토교통부,한국전력공사
333,키스콘 건설업체정보 서비스,중소기업 인증정보 조회 서비스,모두입찰,공공행정,국토교통부,중소기업중앙회
334,키스콘 건설업체정보 서비스,입찰공고정보,모두입찰,공공행정,국토교통부,조달청
335,키스콘 건설업체정보 서비스,계약현황정보,모두입찰,공공행정,국토교통부,한국토지주택공사
336,키스콘 건설업체정보 서비스,군수품조달정보 입찰공고서비스,모두입찰,공공행정,국토교통부,방위사업청
337,키스콘 건설업체정보 서비스,군수품조달정보 코드조회서비스,모두입찰,공공행정,국토교통부,방위사업청
338,키스콘 건설업체정보 서비스,군수품조달정보 입찰결과서비스,모두입찰,공공행정,국토교통부,방위사업청
339,입찰정보 조회 서비스,중소기업 인증정보 조회 서비스,모두입찰,공공행정,한국전력공사,중소기업중앙회
340,입찰정보 조회 서비스,입찰공고정보,모두입찰,공공행정,한국전력공사,조달청
341,입찰정보 조회 서비스,계약현황정보,모두입찰,공공행정,한국전력공사,한국토지주택공사
